3300,3089,3089,0.806979001,0.168495506,0.377811015,0.01872053,0.03140587,0.186713994,0.000928952,0.004184219,5.332640171,0.138833359,184.4400024,0.393745989,0,3089,0
3480,3090,3090,0.806979001,0.168495506,0.377811015,0.01872053,0.03140587,0.186713994,0.000928952,0.004186126,5.332640171,0.138833359,184.4400024,0.393745989,0,3090,0
3660,3090,3090,0.617487013,0.155933529,0.345855802,0.018228142,0.0301411,0.182026997,0.002476678,0.004188989,4.445683956,0.405033916,207.026001,0.497884005,0,3090,0
3840,3090,3090,0.617487013,0.155933529,0.345855802,0.018228142,0.0301411,0.182026997,0.002476678,0.004188989,4.445683956,0.405033916,207.026001,0.497884005,0,3090,0
4020,3089,3089,0.753486991,0.170334294,0.375622988,0.019948885,0.0341,0.200283006,0.003579045,0.004190897,5.323040009,0.486449838,206.1360016,0.455949992,0,3089,0
4200,3090,3090,0.515312016,0.160236001,0.355736494,0.018780461,0.032203499,0.189992994,0.001214962,0.004192805,4.690169811,0.182829365,215.9889984,0.507004023,0,3090,0
4380,3090,3090,0.515312016,0.160236001,0.355736494,0.018780461,0.032203499,0.189992994,0.001214962,0.004192805,4.690169811,0.182829365,215.9889984,0.507004023,0,3090,0
4560,3090,3090,1.540775418,0.205951899,0.451327711,0.023507394,0.040607899,0.31933099,0.025528084,0.004189942,10.77058029,3.321730852,256.1361084,0.471258998,0,3090,0
4740,3090,3090,1.540775418,0.205951899,0.451327711,0.023507394,0.040607899,0.31933099,0.025528084,0.004189942,10.77058029,3.321730852,256.1361084,0.471258998,0,3090,0
4920,3090,3090,2.087282896,0.272700399,0.632585406,0.03388181,0.061042979,0.319504708,0.003076538,0.004192802,10.74215984,0.458484173,269.4530029,0.507849991,0,3090,0
5100,3090,3090,1.482424974,0.254725188,0.580070674,0.02647041,0.050719019,0.302453011,0.00440308,0.00419757,10.80239868,0.622480333,287.4989929,0.593311012,0,3090,0
5280,3090,3090,1.482424974,0.254725188,0.580070674,0.02647041,0.050719019,0.302453011,0.00440308,0.00419757,10.80239868,0.622480333,287.4989929,0.593311012,0,3090,0
5460,3090,3090,1.457919955,0.252056241,0.58593595,0.027736988,0.050444379,0.294227391,0.0026188,0.004198522,9.788180351,0.385093868,279.2019958,0.553569019,0,3090,0
5640,3090,3090,1.457919955,0.252056241,0.58593595,0.027736988,0.050444379,0.294227391,0.0026188,0.004198522,9.788180351,0.385093868,279.2019958,0.553569019,0,3090,0
5820,3089,3089,0.893028021,0.214831024,0.494776011,0.024957163,0.043707646,0.259058386,0.003109046,0.004197567,6.476126194,0.515698433,266.7049866,0.565805018,0,3089,0
6000,3090,3090,1.338304639,0.200382322,0.444317877,0.022590997,0.038661901,0.271607995,0.013729467,0.004196613,8.284175873,1.760203242,225.164505,0.453217596,0,3090,0
6180,3090,3090,1.338304639,0.200382322,0.444317877,0.022590997,0.038661901,0.271607995,0.013729467,0.004196613,8.284175873,1.760203242,225.164505,0.453217596,0,3090,0
6360,3090,3090,1.293092012,0.233667448,0.529165506,0.02816667,0.050003178,0.281206608,0.001678371,0.00420329,8.40296936,0.227485374,248.2960052,0.471601009,0,3090,0
6540,3090,3090,1.293092012,0.233667448,0.529165506,0.02816667,0.050003178,0.281206608,0.001678371,0.00420329,8.40296936,0.227485374,248.2960052,0.471601009,0,3090,0
6720,3089,3089,1.942312241,0.246471599,0.548734725,0.025973665,0.04678699,0.315456986,0.010687024,0.004200427,11.13202,1.453240871,253.894104,0.476040602,0,3089,0
6900,3089,3089,0.760333002,0.228679195,0.51826942,0.03100026,0.057472918,0.325410485,0.005275551,0.00420138,8.811058044,0.758945227,314.0939941,0.64933902,0,3089,0
7080,3089,3089,0.760333002,0.228679195,0.51826942,0.03100026,0.057472918,0.325410485,0.005275551,0.00420138,8.811058044,0.758945227,314.0939941,0.64933902,0,3089,0
7260,3089,3089,1.34750402,0.263112187,0.594202876,0.028994238,0.054141015,0.297258288,0.002429969,0.004204241,9.139949799,0.345963448,315.5610046,0.693292022,0,3089,0
7440,3089,3089,1.34750402,0.263112187,0.594202876,0.028994238,0.054141015,0.297258288,0.002429969,0.004204241,9.139949799,0.345963448,315.5610046,0.693292022,0,3089,0
7620,3089,3089,1.007279992,0.246542677,0.568722904,0.027110267,0.049055651,0.283032686,0.002629302,0.0042071,7.725296974,0.359070659,306.6499939,0.681481004,0,3089,0
7800,3089,3089,1.372216225,0.22098425,0.493798286,0.024717471,0.04232005,0.267379105,0.008678469,0.004206146,8.178599358,0.933491409,253.826004,0.522206008,0,3089,0
7980,3090,3090,1.372216225,0.22098425,0.493798286,0.024717471,0.04232005,0.267379105,0.008678469,0.004206146,8.178599358,0.933491409,253.826004,0.522206008,0,3090,0
8160,3090,3090,1.514421582,0.225623325,0.507907093,0.02520938,0.04443996,0.290002614,0.008479231,0.004209008,9.226502419,1.211545467,236.6679993,0.470993012,0,3090,0
8340,3090,3090,1.514421582,0.225623325,0.507907093,0.02520938,0.04443996,0.290002614,0.008479231,0.004209008,9.226502419,1.211545467,236.6679993,0.470993012,0,3090,0
8520,3089,3089,1.651767015,0.250917107,0.575578988,0.029565033,0.052069381,0.284765005,0.001040443,0.004208053,8.928314209,0.141136825,249.4109955,0.476139009,0,3089,0
8700,3090,3090,0.793044031,0.224609524,0.517355382,0.02612818,0.04663616,0.257494301,0.001706124,0.00421187,7.308866978,0.227861583,285.7850037,0.651069999,0,3090,0
8880,3090,3090,0.793044031,0.224609524,0.517355382,0.02612818,0.04663616,0.257494301,0.001706124,0.00421187,7.308866978,0.227861583,285.7850037,0.651069999,0,3090,0
9060,3089,3089,0.951599002,0.2161358,0.497079909,0.02519235,0.043392561,0.252741009,0.003257843,0.004210916,6.721240044,0.434140861,247.776001,0.512574971,0,3089,0
9240,3089,3089,0.951599002,0.2161358,0.497079909,0.02519235,0.043392561,0.252741009,0.003257843,0.004210916,6.721240044,0.434140861,247.776001,0.512574971,0,3089,0
9420,3090,3090,0.473823994,0.149579599,0.333371699,0.017613169,0.029647512,0.205846593,0.003192019,0.004202334,4.776662827,0.50582248,270.0310059,0.679702997,0,3090,0
9600,3090,3090,1.014325023,0.178221911,0.398057908,0.019493595,0.033497982,0.216315493,0.00853235,0.004198523,6.418774128,1.112422824,193.0440063,0.370205015,0,3090,0
9780,3090,3090,1.014325023,0.178221911,0.398057908,0.019493595,0.033497982,0.216315493,0.00853235,0.004198523,6.418774128,1.112422824,193.0440063,0.370205015,0,3090,0
9960,3088,3088,0.475282997,0.167561099,0.368988901,0.019153889,0.03483481,0.201523006,0.002057139,0.004199478,4.952807903,0.273467541,228.496994,0.527396977,0,3088,0
10140,3089,3089,0.475282997,0.167561099,0.368988901,0.019153889,0.03483481,0.201523006,0.002057139,0.004199478,4.952807903,0.273467541,228.496994,0.527396977,0,3089,0
10320,3090,3090,1.358473063,0.202172324,0.446762443,0.020444535,0.037026003,0.290470511,0.017718624,0.004197569,9.642169952,2.477062464,237.065094,0.451162815,0,3090,0
10500,3090,3090,2.473902941,0.289872289,0.661455989,0.034550689,0.062858097,0.335808009,0.009874246,0.004199475,11.08683968,1.302762866,275.8739929,0.495462,0,3090,0
10680,3090,3090,2.473902941,0.289872289,0.661455989,0.034550689,0.062858097,0.335808009,0.009874246,0.004199475,11.08683968,1.302762866,275.8739929,0.495462,0,3090,0
10860,3090,3090,1.037443042,0.257839918,0.59533751,0.028460041,0.053557049,0.291867793,0.005191594,0.004203288,7.68905592,0.818296671,309.32901,0.689126968,0,3090,0
11040,3090,3090,1.037443042,0.257839918,0.59533751,0.028460041,0.053557049,0.291867793,0.005191594,0.004203288,7.68905592,0.818296671,309.32901,0.689126968,0,3090,0
11220,3089,3089,0.461284012,0.200505704,0.455026001,0.0245487,0.047043309,0.275947005,0.002594948,0.004204243,6.706147194,0.383173853,376.6300049,1.003535032,0,3089,0
11400,3089,3089,0.475046992,0.183168173,0.419457078,0.019891456,0.036149971,0.249855593,0.005752571,0.004203289,5.625034809,0.823545694,299.4200134,0.702813983,0,3089,0
11580,3090,3090,0.475046992,0.183168173,0.419457078,0.019891456,0.036149971,0.249855593,0.005752571,0.004203289,5.625034809,0.823545694,299.4200134,0.702813983,0,3090,0
11760,3090,3090,0.491627693,0.148498431,0.324565589,0.017380688,0.02978481,0.187634394,0.004466996,0.004190894,4.838525772,0.582982838,195.8410034,0.445484996,0,3090,0
11940,3090,3090,0.491627693,0.148498431,0.324565589,0.017380688,0.02978481,0.187634394,0.004466996,0.004190894,4.838525772,0.582982838,195.8410034,0.445484996,0,3090,0
12120,3090,3090,1.064733028,0.193044096,0.425949395,0.021638267,0.038969152,0.232599199,0.008855825,0.00418994,7.076330185,1.03762269,199.996994,0.385823011,0,3090,0
12300,3090,3090,0.996362984,0.199128702,0.440463006,0.021480711,0.03852557,0.217688993,0.001789188,0.004194709,6.496860027,0.254671425,215.6080017,0.450129002,0,3090,0
12480,3090,3090,0.996362984,0.199128702,0.440463006,0.021480711,0.03852557,0.217688993,0.001789188,0.004194709,6.496860027,0.254671425,215.6080017,0.450129002,0,3090,0
12660,3090,3090,0.579768181,0.176837817,0.395302206,0.020773478,0.036183551,0.208232,0.001468728,0.004196615,5.036103249,0.179263443,238.8769989,0.550984025,0,3090,0
12840,3090,3090,0.579768181,0.176837817,0.395302206,0.020773478,0.036183551,0.208232,0.001468728,0.004196615,5.036103249,0.179263443,238.8769989,0.550984025,0,3090,0
13020,3090,3090,0.190437093,0.127483264,0.273792505,0.017226266,0.028802684,0.185436606,0.002513045,0.004195663,3.596982956,0.383432955,332.0769043,0.955677986,0,3090,0
13200,3090,3090,0.545037091,0.137827724,0.302443147,0.016736669,0.027677562,0.198723465,0.009263968,0.004170867,5.298476219,1.208175182,185.8618927,0.405249,0,3090,0
13380,3090,3090,0.545037091,0.137827724,0.302443147,0.016736669,0.027677562,0.198723465,0.009263968,0.004170867,5.298476219,1.208175182,185.8618927,0.405249,0,3090,0
13560,3090,3090,0.439601988,0.154813603,0.339321911,0.019393876,0.03576532,0.2058855,0.002454819,0.004167051,4.827078819,0.32937482,213.6190033,0.458164006,0,3090,0
13740,3090,3090,0.439601988,0.154813603,0.339321911,0.019393876,0.03576532,0.2058855,0.002454819,0.004167051,4.827078819,0.32937482,213.6190033,0.458164006,0,3090,0
13920,3087,3087,0.335038006,0.147545204,0.307509303,0.016918592,0.032421511,0.189935997,0.001219734,0.004166096,4.646170139,0.151492432,231.3690033,0.573822021,0,3087,0
14100,3087,3087,0.44856599,0.151508003,0.320994705,0.016538745,0.029884707,0.184020698,0.000947007,0.004167051,4.580138206,0.132148743,207.9459991,0.480223,0,3087,0
14280,3089,3089,0.44856599,0.151508003,0.320994705,0.016538745,0.029884707,0.184020698,0.000947007,0.004167051,4.580138206,0.132148743,207.9459991,0.480223,0,3089,0
14460,3090,3090,0.863166988,0.169255883,0.373279512,0.018331325,0.032866821,0.207930103,0.007445311,0.004167051,6.358950138,0.970632374,187.6970062,0.369138002,0,3090,0
14640,3090,3090,0.863166988,0.169255883,0.373279512,0.018331325,0.032866821,0.207930103,0.007445311,0.004167051,6.358950138,0.970632374,187.6970062,0.369138002,0,3090,0
14820,3086,3086,0.387055993,0.154173195,0.328344494,0.017461453,0.032458618,0.192476004,0.001685132,0.004161329,4.374884129,0.350666016,236.4600067,0.576860011,0,3086,0
15000,3087,3087,0.779460013,0.171233371,0.376103401,0.01882123,0.034223881,0.209137902,0.004460472,0.00415942,5.922161102,0.643454373,207.9700012,0.429960996,0,3087,0
15180,3090,3090,0.779460013,0.171233371,0.376103401,0.01882123,0.034223881,0.209137902,0.004460472,0.004163234,5.922161102,0.643454373,207.9700012,0.429960996,0,3090,0
15360,3090,3090,0.376019984,0.156780005,0.338252515,0.01874811,0.0343614,0.196608007,0.000639883,0.004165142,4.711649895,0.092671551,267.2369995,0.685911,0,3090,0
15540,3090,3090,0.376019984,0.156780005,0.338252515,0.01874811,0.0343614,0.196608007,0.000639883,0.004165142,4.711649895,0.092671551,267.2369995,0.685911,0,3090,0
15720,3090,3090,1.114153147,0.198618874,0.443979204,0.021213172,0.038668752,0.245277196,0.010010733,0.004166095,7.117275238,1.40893662,219.3119965,0.420859009,0,3090,0
15900,3090,3090,0.30221799,0.164606303,0.355271101,0.0200783,0.039361101,0.223519996,0.000950769,0.004168954,4.764255047,0.146165878,357.3330078,0.985610008,0,3090,0
16080,3090,3090,0.30221799,0.164606303,0.355271101,0.0200783,0.039361101,0.223519996,0.000950769,0.004168954,4.764255047,0.146165878,357.3330078,0.985610008,0,3090,0
16260,3089,3089,0.361802995,0.169902578,0.3675026,0.019314015,0.037164409,0.218163595,0.001235914,0.004167047,4.744577885,0.170432404,307.1350098,0.816191971,0,3089,0
16440,3090,3090,0.361802995,0.169902578,0.3675026,0.019314015,0.037164409,0.218163595,0.001235914,0.004167047,4.744577885,0.170432404,307.1350098,0.816191971,0,3090,0
16620,3090,3090,0.182194993,0.135646597,0.293272287,0.016431753,0.030259052,0.2011742,0.002642669,0.004168957,3.97546196,0.418853641,320.1839905,0.878075004,0,3090,0
16800,3090,3090,0.324306011,0.128489599,0.277314007,0.01417624,0.024560601,0.166661993,0.004990553,0.004163236,3.772534132,0.609674037,181.9311066,0.428165793,0,3090,0
16980,3090,3090,0.324306011,0.128489599,0.277314007,0.01417624,0.024560601,0.166661993,0.004990553,0.004163236,3.772534132,0.609674037,181.9311066,0.428165793,0,3090,0
17160,3090,3090,0.433243096,0.1367044,0.289433807,0.015311071,0.027540388,0.1838056,0.004081686,0.004162282,4.510529995,0.598926783,205.8139954,0.494580001,0,3090,0
17340,3090,3090,0.433243096,0.1367044,0.289433807,0.015311071,0.027540388,0.1838056,0.004081686,0.004162282,4.510529995,0.598926783,205.8139954,0.494580001,0,3090,0
17520,3090,3090,0.411601007,0.142355695,0.303225994,0.016559949,0.030295201,0.182111993,0.000905022,0.00416419,3.971624136,0.154019207,194.8690033,0.438145012,0,3090,0
17700,3089,3089,0.384793997,0.141972229,0.301962346,0.016784547,0.030049061,0.176715299,0.000695214,0.004163237,4.258802891,0.117595218,202.3659973,0.480035007,0,3089,0
17880,3089,3089,0.384793997,0.141972229,0.301962346,0.016784547,0.030049061,0.176715299,0.000695214,0.004163237,4.258802891,0.117595218,202.3659973,0.480035007,0,3089,0
18060,3090,3090,0.526634991,0.148359805,0.317740351,0.017194683,0.029713249,0.175891697,0.001188257,0.004160375,4.219809055,0.228528649,176.9459991,0.366779,0,3090,0
18240,3090,3090,0.526634991,0.148359805,0.317740351,0.017194683,0.029713249,0.175891697,0.001188257,0.004160375,4.219809055,0.228528649,176.9459991,0.366779,0,3090,0
18420,3090,3090,0.196150646,0.111090161,0.225177452,0.01504561,0.025525009,0.163578793,0.00604728,0.004160377,3.405510902,0.818286955,228.1105957,0.65616399,0,3090,0
18600,3090,3090,0.488057613,0.1425374,0.307258695,0.017582899,0.02999695,0.173086897,0.001886274,0.004156562,4.237679958,0.255237877,170.5908051,0.359580487,0,3090,0
18780,3090,3090,0.488057613,0.1425374,0.307258695,0.017582899,0.02999695,0.173086897,0.001886274,0.004156562,4.237679958,0.255237877,170.5908051,0.359580487,0,3090,0
18960,3090,3090,1.158117056,0.182636932,0.396692395,0.020899596,0.036585081,0.230846003,0.010718242,0.004157516,7.582870007,1.502396226,197.4929962,0.367799014,0,3090,0
19140,3090,3090,1.158117056,0.182636932,0.396692395,0.020899596,0.036585081,0.230846003,0.010718242,0.004157516,7.582870007,1.502396226,197.4929962,0.367799014,0,3090,0
19320,3070,3070,0.471837014,0.163200304,0.355164796,0.02071798,0.03802032,0.210538,0.00143435,0.004135585,5.173520088,0.216754556,246.0529938,0.579145014,0,3070,0
19500,3088,3088,0.290183008,0.147677094,0.315069705,0.019190703,0.0348818,0.203411996,0.001617404,0.004134631,4.528570175,0.223831832,246.2570038,0.605193019,0,3088,0
19680,3089,3089,0.290183008,0.147677094,0.315069705,0.019190703,0.0348818,0.203411996,0.001617404,0.004134631,4.528570175,0.223831832,246.2570038,0.605193019,0,3089,0
19860,3089,3089,0.977518976,0.178653196,0.389263391,0.01920436,0.033506121,0.195329994,0.001283605,0.004132723,5.198069096,0.18596755,179.8059998,0.348113,0,3089,0
20040,3090,3090,0.977518976,0.178653196,0.389263391,0.01920436,0.033506121,0.195329994,0.001283605,0.004132723,5.198069096,0.18596755,179.8059998,0.348113,0,3090,0
20220,3089,3089,0.256742001,0.135051593,0.291912705,0.018677292,0.032605831,0.184878007,0.001490621,0.004133676,4.371682167,0.252169847,248.2059937,0.647994995,0,3089,0
20400,3090,3090,0.951282978,0.188510686,0.420176804,0.022337496,0.03919835,0.223801404,0.008167244,0.004132722,6.198040009,1.010553718,207.9880066,0.420248002,0,3090,0
20580,3090,3090,0.951282978,0.188510686,0.420176804,0.022337496,0.03919835,0.223801404,0.008167244,0.004132722,6.198040009,1.010553718,207.9880066,0.420248002,0,3090,0
20760,3090,3090,0.412185013,0.164603099,0.353767812,0.020359799,0.037142921,0.207718998,0.000776257,0.004133676,5.051558971,0.114014745,264.9559937,0.641184986,0,3090,0
20940,3090,3090,0.412185013,0.164603099,0.353767812,0.020359799,0.037142921,0.207718998,0.000776257,0.004133676,5.051558971,0.114014745,264.9559937,0.641184986,0,3090,0
21120,3090,3090,0.269185007,0.144482195,0.310477495,0.019088456,0.033912972,0.196242094,0.001451453,0.004134629,3.98238492,0.206946686,311.0440063,0.856020033,0,3090,0
21300,3090,3090,0.550351024,0.153748035,0.334593028,0.017420642,0.029468134,0.178970903,0.001789045,0.004132723,4.444468021,0.274234593,182.6239929,0.383926004,0,3090,0
21480,3090,3090,0.550351024,0.153748035,0.334593028,0.017420642,0.029468134,0.178970903,0.001789045,0.004132723,4.444468021,0.274234593,182.6239929,0.383926004,0,3090,0
21660,3090,3090,0.455392003,0.145437196,0.31693849,0.017093537,0.0288793,0.170344993,0.000701875,0.004132723,4.202780247,0.122813597,178.2380066,0.392670989,0,3090,0
21840,3090,3090,0.455392003,0.145437196,0.31693849,0.017093537,0.0288793,0.170344993,0.000701875,0.004132723,4.202780247,0.122813597,178.2380066,0.392670989,0,3090,0
22020,3089,3089,0.525555015,0.146044955,0.322779089,0.017568665,0.028589787,0.168932796,0.002654956,0.004132724,4.123036861,0.289406478,175.875,0.391891986,0,3089,0
22200,3089,3089,0.811912,0.157282233,0.34540531,0.019143051,0.03221482,0.210981205,0.007183903,0.00413654,5.993628979,1.072154164,199.2339935,0.409489006,0,3089,0
22380,3089,3089,0.811912,0.157282233,0.34540531,0.019143051,0.03221482,0.210981205,0.007183903,0.00413654,5.993628979,1.072154164,199.2339935,0.409489006,0,3089,0
22560,3090,3090,0.720694005,0.171666414,0.373432696,0.020221461,0.036209431,0.209834099,0.003395053,0.004133677,5.556489944,0.562831104,201.9700012,0.415858001,0,3090,0
22740,3090,3090,0.720694005,0.171666414,0.373432696,0.020221461,0.036209431,0.209834099,0.003395053,0.004133677,5.556489944,0.562831104,201.9700012,0.415858001,0,3090,0
22920,3090,3090,0.682897031,0.175542399,0.390041202,0.019574219,0.034790061,0.201475993,0.001336074,0.004131768,5.217410088,0.176245928,198.1309967,0.399735004,0,3090,0
23100,3090,3090,0.387636989,0.150623173,0.3272928,0.018182315,0.031749457,0.188924506,0.001256944,0.004131769,4.626762867,0.187372461,216.1869965,0.497063994,0,3090,0
23280,3090,3090,0.387636989,0.150623173,0.3272928,0.018182315,0.031749457,0.188924506,0.001256944,0.004131769,4.626762867,0.187372461,216.1869965,0.497063994,0,3090,0
23460,3090,3090,0.247476995,0.120664038,0.259800941,0.015952908,0.026206989,0.167516395,0.006319886,0.004118418,3.713851929,0.740866303,243.8840027,0.673397005,0,3090,0
23640,3090,3090,0.247476995,0.120664038,0.259800941,0.015952908,0.026206989,0.167516395,0.006319886,0.004118418,3.713851929,0.740866303,243.8840027,0.673397005,0,3090,0
23820,3090,3090,0.648186982,0.154281005,0.339987993,0.018791627,0.033709999,0.197317004,0.007062911,0.004103159,5.444680214,1.015005469,183.7400055,0.359802991,0,3090,0
24000,3090,3090,0.319440991,0.139819786,0.292121887,0.017137125,0.032016471,0.178105906,0.001212066,0.004102204,4.451737881,0.179075703,233.4429932,0.590847015,0,3090,0
24180,3090,3090,0.319440991,0.139819786,0.292121887,0.017137125,0.032016471,0.178105906,0.001212066,0.004102204,4.451737881,0.179075703,233.4429932,0.590847015,0,3090,0
24360,3088,3088,1.004233003,0.181067407,0.398079008,0.019442528,0.0358142,0.222442999,0.008753886,0.004098388,6.835239887,1.059258342,191.4779968,0.352214992,0,3088,0
24540,3089,3089,1.004233003,0.181067407,0.398079008,0.019442528,0.0358142,0.222442999,0.008753886,0.004098388,6.835239887,1.059258342,191.4779968,0.352214992,0,3089,0
24720,3089,3089,0.314779013,0.156285703,0.330444992,0.018288229,0.036194999,0.201804996,0.000689493,0.004098388,4.283899784,0.099648871,291.4519958,0.750847995,0,3089,0
24900,3089,3089,0.369955987,0.150783703,0.318390608,0.017193656,0.033683479,0.196975097,0.001601227,0.004098388,4.307168961,0.255769163,238.6880035,0.578096986,0,3089,0
25080,3090,3090,0.369955987,0.150783703,0.318390608,0.017193656,0.033683479,0.196975097,0.001601227,0.004098388,4.307168961,0.255769163,238.6880035,0.578096986,0,3090,0
25260,3090,3090,0.746038973,0.167223036,0.370298505,0.017863581,0.032923441,0.195693001,0.002639862,0.004102203,5.104000092,0.320526302,191.2599945,0.381083012,0,3090,0
25440,3090,3090,0.746038973,0.167223036,0.370298505,0.017863581,0.032923441,0.195693001,0.002639862,0.004102203,5.104000092,0.320526302,191.2599945,0.381083012,0,3090,0
25620,3088,3088,0.813363791,0.168098196,0.372784495,0.01732029,0.031940509,0.197213605,0.004092115,0.004100295,5.539444923,0.785164237,200.8059998,0.424607009,0,3088,0
25800,3090,3090,1.17302382,0.189827502,0.42709291,0.019817276,0.035276372,0.238892511,0.011883433,0.004106017,6.143937111,1.50024724,197.5760956,0.380524307,0,3090,0
25980,3090,3090,1.17302382,0.189827502,0.42709291,0.019817276,0.035276372,0.238892511,0.011883433,0.004106017,6.143937111,1.50024724,197.5760956,0.380524307,0,3090,0
26160,3090,3090,2.851346254,0.326241791,0.7339679,0.03935213,0.074013948,0.442616999,0.039657678,0.004109832,16.09456062,4.596641541,336.894989,0.575272977,0,3090,0
26340,3090,3090,2.851346254,0.326241791,0.7339679,0.03935213,0.074013948,0.442616999,0.039657678,0.004109832,16.09456062,4.596641541,336.894989,0.575272977,0,3090,0
26520,3090,3090,0.66772598,0.285417914,0.637486517,0.03028827,0.066747807,0.371291995,0.002739879,0.00411746,8.523622513,0.42071569,525.6370239,1.329795003,0,3090,0
26700,3090,3090,0.455497801,0.254363388,0.565079093,0.027900837,0.060971569,0.355348796,0.00441657,0.004118414,7.493639946,0.617942393,547.9619751,1.479058027,0,3090,0
26880,3090,3090,0.455497801,0.254363388,0.565079093,0.027900837,0.060971569,0.355348796,0.00441657,0.004118414,7.493639946,0.617942393,547.9619751,1.479058027,0,3090,0
27060,3086,3086,0.404456496,0.222015887,0.4992356,0.024723137,0.050549001,0.325769305,0.004458455,0.004110786,6.778100967,0.718416035,534.4030151,1.433413982,0,3086,0
27240,3090,3090,0.40447557,0.222015887,0.4992356,0.024723137,0.050549001,0.325769305,0.004458455,0.004118414,6.778100967,0.718416035,534.4030151,1.433413982,0,3090,0
27420,3089,3089,0.287447989,0.136051506,0.292554259,0.016313341,0.028533569,0.248729095,0.011053032,0.004115555,4.907365799,1.496204972,387.4605103,0.987326026,0,3089,0
27600,3090,3090,0.574509978,0.151155263,0.331625402,0.018753337,0.033305351,0.201071694,0.00482743,0.004110789,5.098649979,0.700613201,201.3740082,0.414761007,0,3090,0
27780,3090,3090,0.574509978,0.151155263,0.331625402,0.018753337,0.033305351,0.201071694,0.00482743,0.004110789,5.098649979,0.700613201,201.3740082,0.414761007,0,3090,0
27960,3089,3089,0.58465302,0.163780198,0.347307295,0.01882345,0.033827499,0.190303907,0.001224584,0.004106974,5.063151836,0.165882707,213.7559967,0.488846987,0,3089,0
28140,3089,3089,0.58465302,0.163780198,0.347307295,0.01882345,0.033827499,0.190303907,0.001224584,0.004106974,5.063151836,0.165882707,213.7559967,0.488846987,0,3089,0
28320,3087,3087,0.507432997,0.150562108,0.318823308,0.017801056,0.031523678,0.183179095,0.000741983,0.004101252,4.990318775,0.106502041,210.3540039,0.49010101,0,3087,0
28500,3087,3087,1.013546705,0.173188463,0.379065096,0.018525731,0.032655891,0.227230996,0.008420097,0.004099344,7.338062763,0.981796682,208.7017059,0.426596195,0,3087,0
28680,3088,3088,1.013546705,0.173188463,0.379065096,0.018525731,0.032655891,0.227230996,0.008420097,0.004099344,7.338062763,0.981796682,208.7017059,0.426596195,0,3088,0
28860,3086,3086,0.553861022,0.171372697,0.373845994,0.019859269,0.037071802,0.215455994,0.0007858,0.00409839,5.313700199,0.122319251,242.4109955,0.560532987,0,3086,0
29040,3087,3087,0.553861022,0.171372697,0.373845994,0.019859269,0.037071802,0.215455994,0.0007858,0.004100297,5.313700199,0.122319251,242.4109955,0.560532987,0,3087,0
